"site","Bog_marsh","Brownfield","Built.up","Decidious_forest","Grassland","Grassland_agri","Heathland","Orchard","Park","Pine_forest","Plantation","Shrub","Valley_forest","Arable"
864,0.000853528298829008,0.000211567180576348,0.138261557320074,0.0490296677712711,0.00636696308897273,0.279798598282011,0,0.157756537868464,0.00168351298923953,0,0.00384203626438265,0.00125987783348307,0,0.360936153102696
865,0,0.00173398164778567,0.107196550791192,0.0812465016304695,8.20680130275161e-05,0.37618380912144,0,0.0889357713536841,0.0299529450549199,0,0.0701433580671389,0.0306326987375618,0,0.213892315582781
866,0,0.000266075257642049,0.20812828922015,0.0835535781086468,0.0135278076366662,0.262942660805417,0,0.0141865246960556,0,0,0.0711114094000312,0.034459860307362,0,0.311823794568029
867,0,0.00874178621722367,0.640157977342751,0,0.0175953777504389,0.0902616136537236,0,0.000799946336843441,0.130494072535175,0,0.101373263057241,0.00709350217799211,0,0.00348246092861035
868,0,0.000659757586838493,0.732696227184254,0.00325274115768604,0.00731153302647297,0.048554636035788,0,0.00236058981447727,0.0582741885785792,0,0.060732777871912,0.0118070025139471,0,0.0743505462300451
869,0,0.00724388169290167,0.385679453641155,0.0111403886380793,0.0217426416047355,0.341602567354943,0,0.0385306539579294,0.0120167306002604,0,0.0362070586699348,0.0216669273475236,0,0.124169696492537
870,0,0.00020694691499634,0.146200095881984,0.0159594456460342,0.00770295298832972,0.485984263186291,0,0.00843066753016267,0.00350585220301172,0,0.0646408139453634,0.036612327148929,0,0.230756634554898
871,0,0.0077838052374555,0.210758603319979,0.0125292265773871,0.00495329433628676,0.378849449296575,0,0.0218345724991206,0,0,0.00431440557845161,0.00736389309274551,0,0.351612750061999
872,0,0.00217350977020732,0.340808449042382,0.012528701267239,0.0500582705474923,0.259087839908798,0,0.0293207160191298,0,0,0.0193566709912463,0.0148917348027307,0,0.271774107650774
873,0.00722549042271683,0.00196930312654355,0.466591214132595,0.000821334122925069,0.0373162172416398,0.230944259195864,0,0.005504524462715,0.0346077253802785,0,0.0768264095496529,0.0257709815028123,0.00554013462516061,0.106882406237096
874,0.0301495351584138,0.00144417949557055,0.307196095665762,0.0840748131135807,0.17012852808424,0.148560079531308,0.00150745917990306,0.00119668566395028,0.0466484329531322,0,0.152539962732019,0.0287798589044898,0.0120895270604306,0.0156848424571992
875,0.0564391246865046,0.00472943881280535,0.172467816563996,0.0259909502022522,0.159208610336198,0.206215117234225,0.0116678665890461,0.0116669666581405,0,0,0.116498787288786,0.048866622827584,0.018617692256219,0.167631006544242
876,0.00301634278728392,0.00463314039642159,0.240663358516358,0.01042635362145,0.0402899906197466,0.316159380317749,0.000739572672590969,0.00152184127461818,0,0,0.0288768208392189,0.0187874861890856,0.00057701214389114,0.334308700621586
877,0.00513621068148937,0.0101003488313692,0.3266449594151,0.0575481051082349,0.0444300284456873,0.108320171270195,0.00249798503643628,0.00134744869269082,0,0.229308880128122,0.156702759410448,0.0270742056830533,0.00328127075982613,0.0276076265373479
878,0.012782716742151,0.00101580736515975,0.0038476796402158,0.135199293589125,0.0249207380634133,0.00465618169684135,0.0584184012003991,0.000235254957189858,0,0.501219789933359,0.0761401011439224,0.0148612302808431,0.010439963033325,0.156262842354056
879,0.00683137161993597,0.0161700295879702,0.31936243599706,0.129976344249544,0.0406213976246562,0.0436602073324674,0.0144968406342639,0.00479765427979242,0,0.113159719894564,0.0482520271264765,0.0605387232234063,0.00329229525830022,0.198840953171563
880,0.00380949712735235,0.0819109287749152,0.716861778613532,0.0225930365347509,0.0238046874251362,0.00625607449179839,0.0148696366216696,0,0,0.0257278395400814,0.0316223032794581,0.0624092673148206,0.00560722787650233,0.00452772239998292
881,0.00114101464313546,0.534782758162292,0.300548334268393,0.0098443518025668,0.0998448755005941,0.00111647409434809,0.00367659520882088,0,0,0,0.0448075117114344,0.00417056465257983,6.7519955834829e-05,0
882,0.0101578963702531,0.117878292470073,0.229322895309458,0.0645269866439224,0.0373985252524598,0.0748559098416925,0.0832594983882166,0,0.0133456107874906,0.12520852422041,0.090679196619321,0.0953427195548727,0.0580239445418307,0
883,0.015943527036745,0.0136483455823042,0.154802459826244,0.120513172352861,0.0684767805772667,0.0905448943600476,0.00564671594147731,0,0,0.416278160969482,0.0393115119349303,0.029027506687134,0.0161529980859156,0.0296539266455917
884,0.0117498973999403,0.00255420274258842,0.0539324127923045,0.128429408664254,0.0417582975486284,0.212046218634401,0.0304661987034578,0,0,0.367504847999342,0.0748741898095572,0.00786244996184028,0.0129925961171388,0.0558292796265473
885,0.00806150194245555,0.00614661366296463,0.150500204922638,0.0731551852186013,0.0196618934220459,0.2219411551562,0.00726357197330541,0.00660164667935992,0,0.310454141425184,0.130411348971068,0.0238161852353336,0.00175019212498782,0.0402363592658558
886,0,0,0.301419976423222,0.128944479320827,0.0171707157257683,0.086719709997712,0.011234388460663,0,0,0.348699193371548,0,0.0302845965752982,0,0.075526940124962
887,6.89347466263296e-06,0,0.0593671569648937,0.252190271893156,0.00801581211147997,0.0913847835273831,0.000905634337359092,0.00182849214970366,0,0.398974347555091,0.0522827854226321,0.0100710278399348,0,0.124972794723704
888,0.00103079799066891,0.00034389326388709,0.0840474083451783,0.166263656417129,0.00115600030069007,0.00409085874893386,0.00323136384978665,0,0,0.734982051730626,0.00316067177457091,0.00138499724628331,0.000308300332245287,0
889,0.00368233116584951,0.000311801426465118,0.0217782811927668,0.260330441437956,0.00252245998400088,0,0.0220136262916202,0,0,0.610859357982908,0.0487054175234485,0.0019723681843699,0.0278239148106151,0
890,0,0,0.0363435601463439,0.14680592389451,0.00351798681840525,0.172947261926283,0.0288844699023009,0,0,0.560350692042281,0.0501346842990644,0.00101542097081163,0,0
891,0,0,0.40180318763455,0.134373304027692,0,0.173631203443102,0,0,0.114091889225571,0.144052438409456,0.0266364379360198,0.00360234737608648,0,0.00180919194752366
892,0,0.00211274803817834,0.760848292781278,0.0341607535698198,0.00637977631196437,0.0932634394670972,0,0.00846773963466212,0,0.0154951505057879,0.0365729372204286,0.0073383633141669,0,0.0353607991566172
893,0.00107781215107355,0.00793952384319162,0.0489854408352875,0.0501218385671757,0.0344376948792975,0.0789028574898321,0,0.0504192326263686,0,0,0.0110225892119296,0.0343809994538259,0.108372103929949,0.574339907012069
894,0,0.0530109917616938,0.0279029543899602,0.00105796394524057,0.0411067323154105,0.152976726202896,0,0.153747079870363,0,0,7.9761613993943e-05,0.0579069043973502,0,0.512210885503092
895,0,0.171140373845187,0.00783061670155313,0,0.0983405681445399,0.0566657925310512,0,0.112383259231999,0,0,0,0.00961522445039673,0,0.544024165095274
896,0,0,0.123569435439574,0.0212264552096467,0,0,0,0.755969463996867,0,0,0.0224706540493708,0,0,0.0767639913045421
897,0,0.0109825631578067,0.151982209768728,0.23490574725505,0.00805445123469832,0.0360582523264516,0.00284386427037715,0.375066620125882,0.00735685444026904,0.0161480321955411,0.0199725367786175,0.0309778722993564,0.0135588574810158,0.0920921386662072
898,0,0.0041714101514524,0.125164480949176,0.0661390361062534,0.00164823711199844,0.0765467808933859,0,0.263115578607119,0.022152670071417,0,0.00378200915098682,0.0208616165702917,0,0.416418180387919
899,0,0.00511956974518011,0.0164489894866531,0.163405974310307,0.0234012197065329,0.248854796353212,0,0.124535440213252,0.00447689430661666,0,0.037128571501078,0.0112130463422344,0.00148699205536548,0.363928505979568
900,0.000294030253813079,0.00364685625213737,0.0663687866944096,0.0658762124038012,0.0093976949075344,0.138121374666688,0.000882622034112472,0.139518741006446,0.00603591632226706,0,0.00664798867902809,0.000937746874151355,0,0.562272029905611
901,0,0.00265815430925825,0.101362924768019,0.0175530239673399,0.00970567923557526,0.184340097333137,0,0.246918469679121,0,0,0,0.000330107270546583,0,0.437131543437004
902,0.0104557552971563,0,0.156433074628468,0.0399277212935465,0.0229295884329742,0.490708628696607,0,0.0539219379887197,0.0173395130284583,0,0.0393674810084453,0.0381780816805412,0,0.130738217945084
903,0.00532086936194295,0,0.141122946447943,0.00252412534408714,0.0030625582060859,0.161259789025198,0,0.193932071597386,0,0,0,0.0087420868974866,0,0.484035553119871
904,0.00303935429779745,0.00369942007828106,0.264735436102752,0.00312267305155274,0.00695566172050614,0.130311583047001,0.00028774537625772,0.338885019576065,0,0,0.00144798044770234,0.00308974222459665,0,0.244425384077488
905,0,0.00870121923414381,0.222978627454169,0.0124290539320934,0.00731782998227073,0.112747587545148,0.000191161107616081,0.32546615364315,0,0,0.0194785149328479,0.0114642590171918,0,0.27922559315137
906,0,0.00176884891715311,0.11747748487714,0.0211299110966581,0.0110714853724295,0.165765024157155,0.000351928131124699,0.497908153660471,0,0,0.0227958073225565,0.0099523861889858,0,0.151778970276327
907,0,0.00227337486891563,0.114099992342086,0.0357021442856336,0.00703343998378191,0.171496722643062,0,0.335409029254492,0,0,0.0107478449966789,0.00606940197540848,0,0.317168049649941
908,0.00254802374133435,0.00900742453865602,0.0530620839103112,0.0454933700075961,0.064162829958218,0.16610006875091,0,0.355630686845687,0.00652029702772843,0.00204131571811289,0.169410977054902,0.0476090719351437,0,0.0784138505114
909,0.0040547300566381,0.00138513721500738,0.239333392236626,0.018422628139593,0.00335282375582874,0.130292193803665,0,0.229970993343562,0,0,0.0157599978980277,0.0111878877016763,0,0.346240215849376
910,0.000613691936397435,0.00899397154408073,0.14128567637619,0.042362649921444,0.0391015181664014,0.305424806422959,0,0.0758066806390997,0,0,0.163279743821399,0.0106565498886704,0,0.212474711283357
911,0.000456046813336689,0.012526110588514,0.46792670874823,0.0890979409377972,0.0105203587723284,0.20616151464095,0.00179852921856051,0.0134324211154989,0.00064442518965675,0,0.0178439307152367,0,0.0134635427268569,0.166128470533034
912,0.00151869578506462,0.0114421667151635,0.27841441769772,0.00943276324622566,0.00930325304843792,0.234508041502546,0,0.080109281675823,0,0,0.0166286931886401,0.00443539042999205,0,0.354207296710388
913,0,0.00870980936063057,0.0573395582688564,0.012665595249335,0.0407091745420108,0.219998685484447,0.000169162134400986,0.122321714806714,0,0,0.0161080766203815,0.0185388772743288,0,0.503439346258896
914,0,0.00383210813290496,0.249813871901641,0.0966757118786437,0.0126940931146873,0.219594618862515,0,0.0368034139199201,0.145574000904494,6.34797996400358e-05,0.0616750951215346,0.0236768467960338,0,0.149596759567986
915,0,0.00369321417109437,0.389735321266987,0.0557095662802088,0.0525923736480975,0.121475691022052,0.000618174260343717,0.00142986150984251,0,0,0.169122257024149,0.01840168620203,0,0.187221854615195
916,0,0,0.947736360352128,0.000822757779983165,0.00783009551613158,0.000822757779983165,0,0,0.0375396048609479,0,0.00113971920968974,0.00225042455723938,0,0.00185827994389727
917,0,0.00579183317470646,0.807992085039062,0,0.00359768133524448,0.050601297629677,0,0,0.0588677255129395,0,0.0379460701495166,0.00583888146129064,0,0.0293644256975637
918,0.0147540072895316,0,0.673267191034184,0.0066689475093539,0.016754949828486,0.132061199484321,0,0.00460243073476664,0.0143521407275491,0,0.0328395083477067,0.0137954784589014,0,0.0909041465852005
919,0,0.0183319833687605,0.328170626907713,0.00958967454087378,0.0223177840755935,0.229754098426632,0,0.00564867898003081,0.0801011565538135,0,0.0214352659379422,0.0333043862364042,0,0.251346344972237
920,0.0247933847626987,0.0194035586942565,0.243387919645438,0.0334875527060605,0.0369078585826328,0.292437560469695,0,0.00444841645176676,0.0167616622962064,0,0.0574696926986372,0.0883547952155888,0.00672916558448304,0.175818432892537
921,0.0212131226490019,0.0154818550223498,0.173655954359888,0.0489593896699066,0.0615300472866737,0.286032076034318,0.00413510230897879,0.00131680635430867,0.0119948755048738,0,0.0409329884306065,0.0303651125310093,0.00664021433209204,0.297742455515993
922,0.0117281190536452,0.00421135627017713,0.174792116493044,0.0891020452487118,0.0691723403251428,0.244446793602217,0.00623326495457895,0,0,0,0.189686636608204,0.0347029553154536,0.0126694046489816,0.163254967479843
923,0.00807527226292476,0.000795731323516638,0.604227786058701,0.026050390778813,0.068862839030101,0.172466053213714,0,0.00152893403480146,0.000393581653398402,0,0.0541209325915959,0.022695494608361,0.0217918272251268,0.018991157218946
924,0.00250154411143499,0,0.629576764919988,0.00984165724254227,0.0344866207362415,0.166164034312641,2.56469166639319e-05,0.00134948777218666,0,0.0191382341414167,0.0479371189919201,0.0252821836954501,0.011079992537054,0.0526167146224603
925,0.0135296942656953,0.00102725197997092,0.593995814822498,0.0586193031728093,0.0520064992240698,0.0922339125582981,0.0176606003491148,0.000895300454084211,0,0.0162827597256798,0.0525774953630139,0.0485327348207766,0.0152562741598294,0.0373823591041601
926,0.0354192797639673,0.0012809965493701,0.577331364278469,0.0698706068793192,0.0325579908955646,0.0570634582314253,0.00631877997842708,0,0,0.0337812045718965,0.0892729672462237,0.024137187255251,0.0415971152696875,0.0313690490803992
927,0.00150864679446811,0.0865267124650501,0.399984362089601,0.0514815474733294,0.0762652210181247,0.0896373515424845,0.00401453058923383,0,0,0.0247937143737201,0.140500592672888,0.0514940424766404,0.0125610705619437,0.061232207942516
928,0.000684488388932914,0.0129485682923589,0.791693759067684,0.00775316153779096,0.0120438136021548,0.00207017416230907,0.0574197523464107,0,0,0.00410693033359748,0.0161744957150787,0.0951048565536827,0,0
929,0,0.0313040192246006,0.906841921680571,0.00542173459374873,0.0153565739662057,0.0100913435649867,0.00473365341033011,0,0,0,0.00493798497167427,0.0213127685878829,0,0
930,0.00725789494984142,0.0737595470151929,0.766321440512129,0,0.0258604834454242,0.00965294966484597,0.0044771561287001,0,0,0,0.0835184711267661,0.0203334028810325,0.00881865427606729,0
931,0.00391260103334584,0.0381818191890014,0.527950468611801,0.0257690642835938,0.0511484603228088,0.0743007788497793,0.0146747746264341,0,0.0105831206834249,0.19030973642854,0.0304716104746059,0.0134939424195023,0.00751375889497524,0.0116898641821874
932,0.0363775235324902,0.00910251192915905,0.110072992912056,0.148557532518177,0.0328518869525488,0.120785022450385,0.0331195938765824,0,0.000287067720151006,0.350395452560002,0.0598511465655443,0.0275459915440614,0.0463299440803669,0.0247233333584749
933,0.00215316280830633,0.0517909618088055,0.145192652573936,0.139485588954911,0.0168062941820621,0.226265124282138,0.00442066614487846,0.000799162281649853,0.00245147301957661,0.192015853551529,0.0785331474754158,0.0247197696550538,3.73624590185898e-05,0.115328780802719
934,0,0.00599581127891484,0.12039076413774,0.106812380241026,0.0246892530089752,0.137628163638035,0,0.000138614028335438,0.00577889987878067,0.397634491373178,0.0600171058849698,0.0272783222253442,0,0.1136361943047
935,0,0.024082977766545,0.298227029519076,0.0618748711702777,0.0144139386320325,0.200927607928841,0,0.000952648965809019,0,0.188522752889191,0.0453504747029512,0.0205966785580129,0,0.145051019867264
936,0.00110906897503625,0,0.238268979361639,0.0872973489649284,0.00848785481608968,0.193824575715823,0,0.000982278818552197,0,0.311856303067787,0.075681483641077,0.0097988428987796,0,0.0726932637402881
937,0.0805587281270648,0.00434435902810986,0,0.112202462978105,0.0498127613327513,0.00244821183869073,0.228729622280389,0,0,0.425394835838604,0.00383178914282363,0.0226845249588505,0.069992704474611,0
938,0.00799092778059635,0.000746995745205287,0,0.188541689603024,0.00123290468208144,0.000498425071366547,0.244066632482234,0,0,0.465716323577151,0.0269985130708271,0.0432590041331353,0.0201268861403491,0.000821697714030821
939,0.00425915119477244,0.00489852304986956,0.0125141406100485,0.124084082083628,0.00746682502803827,0.00330095975099746,0.0078457105902802,0,0.00129729569916657,0.719733863376484,0.0614026398479968,0.0392111475181785,0.0131945601618968,0.000791101088642531
